id,belongs_to_collection,budget,popularity,revenue,release_year,release_day,outcome,en,EUR + AUS,ASIA + AFRICA,AMERICA,Paramount Pictures,other_companies,Warner Bros.,Universal Pictures,Twentieth Century Fox Film Corporation,Thriller,Romance,Action,Drama,Comedy,Friday,Monday,Saturday,Thursday,Tuesday,Wednesday,budget_year_ratio
2162,1,250000000,23.253089,1021103568,2012,Monday,TRUE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
2163,0,8000000,0.860734,2019009,2005,Tuesday,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
2164,0,75000000,6.353996,54249294,2001,Tuesday,FALSE,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
2165,0,80000000,10.364794,214104620,2009,Wednesday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5
2166,0,6057149,5.47591,14200000,1975,Wednesday,TRUE,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2
2167,0,21500000,31.314013,4811525,2016,Thursday,FALSE,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3
2168,0,6900000,4.0315,15000000,2000,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
2169,0,103000,5.194433,3623330,2012,Wednesday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2170,0,35000000,11.418802,88058786,2012,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
2171,0,3500000,5.899155,34705850,2010,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2172,0,15819329,2.793619,12706478,1988,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2173,0,50000000,14.327717,42792561,2003,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5
2174,0,45000000,14.547939,50548152,2016,Monday,FALSE,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5
2175,1,18000000,6.197298,87000000,1984,Thursday,TRUE,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3
2176,0,150000000,11.379355,585349010,2007,Friday,TRUE,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,5
2177,1,5203692,10.226181,39768000,1973,Sunday,TRUE,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2178,0,43499315,7.92736,31911598,2014,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
2179,0,30000000,6.418936,23619609,2001,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
2180,0,80000000,11.054251,250200000,1996,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5
2181,0,13000000,1.386549,3721911,1992,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2
2182,0,39210387,0.884526,3020784,2002,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4
2183,0,4500000,12.449574,7011317,1996,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2184,0,30000000,18.502877,48428063,2009,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4
2185,1,4200000,7.42908,38862717,2006,Sunday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2186,0,16656573,1.685918,12065892,1989,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
2187,0,25000000,6.753969,17000000,2002,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3
2188,1,200000000,14.477677,1028570889,2016,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
2189,0,7400000,2.37252,17000000,2006,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
2190,0,35000000,7.219935,18317151,2007,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
2191,0,25000000,13.06943,21567853,1998,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
2192,0,6000000,5.598338,2899975,2008,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
2193,0,11000000,1.812728,41000000,2015,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2
2194,1,12453972,5.577636,14056528,1982,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
2195,0,12000000,11.516965,7242035,1988,Friday,FALSE,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2
2196,0,165000000,14.27536,305875730,2004,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2197,0,37000000,4.209701,278300000,2015,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
2198,1,1200000,6.486126,8690429,1998,Saturday,TRUE,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2199,0,2200000,6.632663,3251794,1971,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2200,0,250000,4.297654,1000000,2011,Saturday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2201,0,1500000,2.627643,187716,2010,Sunday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202,0,1500000,7.248676,2200000,1948,Monday,FALSE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2203,1,20000000,9.704289,67192859,2005,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
2204,0,15000000,13.310556,32556119,2014,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
2205,0,40936914,7.538821,9109322,2004,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
2206,1,3000000,8.480501,47000000,1974,Friday,TRUE,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
2207,1,7508450,6.872888,12368234,1964,Tuesday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
2208,0,30000000,5.025475,41480851,2006,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4
2209,0,1350000,4.60786,3897569,1998,Thursday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2210,0,35000000,6.71898,68915888,2005,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
2211,0,35000000,8.355977,40263020,1999,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
2212,1,25000000,3.372523,2438031,1993,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2213,1,12000000,6.498789,75781642,2002,Monday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
2214,0,850000,1.094395,840000,1982,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2215,0,13000000,8.736869,16757163,1998,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2216,0,12453972,1.196669,7241180,1982,Tuesday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
2217,0,90000000,12.978751,250649836,1998,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5
2218,0,30743613,7.137117,106269971,1995,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
2219,1,70000000,15.57784,162000000,1997,Wednesday,TRUE,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5
2220,0,20000000,2.321394,14166853,2011,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2221,1,80000000,7.634017,176885658,1999,Friday,TRUE,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5
2222,0,13500000,5.387711,7060876,2000,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
2223,0,475000,9.00314,3919254,2005,Sunday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2224,0,5000,3.447894,11083449,2015,Wednesday,TRUE,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
2225,0,16669414,16.759454,84431625,1989,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
2226,0,30000000,14.443599,130786397,2011,Wednesday,TRUE,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4
2227,0,28000000,4.512767,8888143,1999,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4
2228,0,49000000,9.769047,72700000,2001,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5
2229,0,13036682,5.94179,11798616,1983,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2230,0,14000000,6.573364,57915972,1987,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2231,0,30000000,13.194168,611899420,2004,Wednesday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4
2232,0,13000000,12.989056,327803731,2010,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
2233,0,8500000,10.222143,19985196,2016,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2234,0,25000000,4.257516,100000000,1997,Friday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
2235,0,15000000,5.984133,28733290,1984,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3
2236,0,197471676,15.262706,90024292,2017,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
2237,0,5000000,36.894806,252434250,2017,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2238,0,60000000,11.953553,55987321,2005,Thursday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
2239,0,1000000,10.07817,62882090,2015,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2240,0,852510,9.990406,1185783,2007,Friday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2241,1,32292742,14.657754,32709423,1996,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4
2242,0,700000,7.948581,17986781,2015,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2243,0,102000000,13.494246,130482868,2012,Friday,FALSE,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
2244,0,80000000,8.534176,33463969,2000,Friday,FALSE,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,5
2245,1,13000000,8.502529,37664855,2002,Monday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2246,1,13075675,0.703225,3554460,1984,Thursday,FALSE,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
2247,0,10000000,1.942945,22424195,1990,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
2248,0,26000000,13.795875,67918658,2010,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2249,1,50000000,10.901496,188441614,2014,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5
2250,0,70000000,7.513067,67112664,2011,Thursday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5
2251,0,43503318,7.355355,25434291,2014,Friday,FALSE,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5
2252,0,19867641,1.784133,6166819,1991,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
2253,0,75000000,6.540621,98159963,2010,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,5
2254,1,37000000,7.558125,100076342,2008,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
2255,1,105000000,14.412644,121214377,1997,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5
2256,0,43503318,0.504,76000000,2014,Friday,FALSE,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5
2257,0,42517016,1.489294,7778177,2006,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4
2258,1,145000000,14.25843,694713380,2011,Wednesday,TRUE,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2259,0,65000000,12.366641,156974557,2012,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,5
2260,0,1455000,6.229674,2620000,1968,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2261,1,7000000,9.218164,8900000,2008,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2262,0,4760148,3.918878,6800000,1959,Saturday,FALSE,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
2263,0,2000000,9.241748,11000000,1940,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2264,0,6500000,6.476534,54215416,1987,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2265,1,21413333,6.411782,60726164,2000,Friday,TRUE,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
2266,0,42000000,10.027434,180274123,2012,Sunday,TRUE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
2267,0,13000000,3.960622,27500000,1999,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
2268,0,14036688,2.995682,25147055,1986,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
2269,0,10000000,6.830599,25754284,1985,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2
2270,1,4000000,7.914795,30471420,1978,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2271,0,20000000,7.359522,100525432,2014,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
2272,0,500000,0.071908,500000,1996,Friday,FALSE,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2273,1,38000000,17.02038,107597242,2015,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4
2274,0,40000000,10.479723,55707411,2000,Thursday,FALSE,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4
2275,0,14036688,7.427491,71624879,1986,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
2276,0,32000000,11.204539,54674226,2011,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
2277,1,41300000,12.061521,106371651,2000,Friday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4
2278,0,4900000,11.494907,148868835,2016,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2279,1,55000000,13.280069,346079773,1995,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
2280,0,13782835,3.998475,14202899,1985,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
2281,0,30000000,7.694502,30536013,2005,Sunday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
2282,0,1722656,5.001997,300653,1986,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2283,0,12250000,6.561373,2295423,2014,Sunday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2284,0,5000000,11.298195,1862805,1992,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2
2285,0,41414800,3.478962,5300000,2007,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
2286,0,5100074,11.063822,19516000,1960,Friday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
2287,0,25000000,13.121626,23057115,2011,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
2288,0,463455,0.445526,966878,1926,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2289,1,5000000,3.595599,1702394,1994,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2
2290,0,3000000,3.044499,4000000,1961,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2291,1,11500000,8.365761,57469467,1989,Friday,TRUE,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2292,0,11230957,10.480229,4300000,1981,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2
2293,1,8000000,6.823445,17092453,1992,Friday,TRUE,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2294,0,2000000,8.066663,390659,1985,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
2295,1,4500000,8.434884,2627209,2014,Thursday,FALSE,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2296,0,85000000,11.218378,71485043,1998,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5
2297,0,32000000,7.000421,69055695,2010,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,4
2298,0,22000000,9.41834,13555988,2000,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2299,0,25000000,10.175138,40903593,1993,Friday,FALSE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3
2300,0,500000,5.329195,33456317,2008,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2301,1,9765171,6.769866,76657000,1979,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
2302,0,5000000,8.679349,27400000,1985,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2303,0,2000000,2.921405,11000000,1980,Monday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2304,0,5000000,3.138159,2387127,2016,Friday,FALSE,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2305,0,35000000,8.437587,27409889,2009,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
2306,0,10000000,1.701134,6892098,1981,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2
2307,0,30000000,5.364459,34742066,2006,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2308,0,10000000,6.396767,10571408,1999,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2309,0,8000000,0.863547,16093651,1989,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2
2310,0,38000000,6.100498,5410749,2007,Monday,FALSE,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4
2311,0,100000000,5.502098,97838349,2007,Saturday,FALSE,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,5
2312,0,12000000,2.828884,17292381,2001,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2313,0,30748846,7.160149,6834525,1995,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
2314,1,60000000,9.488117,165333180,2002,Tuesday,TRUE,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5
2315,0,41075412,1.697118,3100000,2011,Monday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
2316,0,17000000,1.542355,51000000,2013,Friday,TRUE,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
2317,0,16000000,9.356587,18564088,1999,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2318,1,50000000,8.997507,57059003,1982,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5
2319,0,3000000,3.891243,216166,1981,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2320,0,43000000,8.889064,68696770,2002,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
2321,0,12000000,5.409557,110996879,1987,Friday,TRUE,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2
2322,0,100000000,11.51021,94061311,2016,Wednesday,FALSE,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5
2323,1,8045760,10.357224,35150960,1989,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2
2324,0,500000,12.428269,603943,2004,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2325,0,32000000,3.406836,3566637,1997,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
2326,0,15000000,13.634766,32721635,2009,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
2327,0,45000000,5.037224,38058335,2005,Sunday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2328,0,500000,15.014569,171760,2011,Friday,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2329,0,1917741,1.269717,646714,1982,Monday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2330,0,125000000,13.392824,498814908,2017,Thursday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5
2331,0,7000000,7.436758,116700000,1993,Wednesday,TRUE,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
2332,1,19000000,12.446738,278019771,2000,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2333,0,5000000,0.399156,485772,1991,Friday,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2334,0,40000000,4.182641,48093211,1996,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4
2335,0,40000000,10.24382,97552050,2011,Monday,TRUE,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4
2336,0,18000000,3.602031,11657385,1991,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2337,1,245000000,24.926577,880674609,2015,Monday,TRUE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
2338,1,120000000,10.901602,186053725,2001,Saturday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2339,1,92000000,22.220214,631442092,2004,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
2340,0,90000000,13.809622,162360636,2016,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
2341,0,3800000,9.239882,2725258,2007,Saturday,FALSE,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
2342,0,20000000,8.636632,100914445,2004,Tuesday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3
2343,0,50000000,10.738888,55495563,2003,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5
2344,0,22000000,11.698089,35424826,2009,Friday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3
2345,0,40000000,12.725343,49627779,1996,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2346,0,2000000,6.493744,2003822,1986,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2347,1,63000000,11.624866,189015611,1988,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5
2348,1,3000000,10.616859,14980005,2003,Wednesday,TRUE,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
2349,0,45876379,19.256859,29355203,2015,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
2350,0,3000000,15.170192,3221568,1987,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2351,0,12000000,8.783454,22921898,1998,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
